"ANSWER","CATEGORY","CORRECTS","DIFFICULTY","ID","NEGS","RATING","SCORE","SIZE"
"john everett millais","21","0","8","10890","0","1595.0","160.0","1"
"canada","21","0","8","10891","0","1595.0","160.0","1"
"orpheus in the underworld","21","0","8","10892","0","1595.0","160.0","1"
"tosca","21","0","8","10893","0","1595.0","160.0","1"
"orfeo ed euridice","21","0","8","10894","0","1595.0","160.0","1"
"ohio","21","0","8","10895","0","1595.0","160.0","1"
"die brucke","21","0","8","10896","0","1595.0","160.0","1"
"george caleb bingham","21","0","8","10897","0","1595.0","160.0","1"
"norman foster","21","0","8","10898","0","1595.0","160.0","1"
"anselm kiefer","21","0","8","10899","0","1595.0","160.0","1"
"photorealism","21","0","8","10900","0","1595.0","160.0","1"
"dante gabriel rossetti","21","0","8","10901","0","1595.0","160.0","1"
"smith","21","0","8","10902","0","1595.0","160.0","1"
"taiwan","21","0","8","10903","0","1595.0","160.0","1"
"oboe","21","0","8","10904","0","1595.0","160.0","1"
"rembrandt harmenszoon van rijn","21","0","8","10905","0","1595.0","160.0","1"
"harp","21","0","8","10906","0","1595.0","160.0","1"
"albert speer","21","0","8","10907","0","1595.0","160.0","1"
"aida","21","0","8","10908","0","1595.0","160.0","1"
"salvador dali i domenech","21","0","8","10909","0","1595.0","160.0","1"
"franz liszt","21","0","8","10910","0","1595.0","160.0","1"
"shanghai","21","0","8","10911","0","1595.0","160.0","1"
"symphony of psalms","21","0","8","10912","0","1595.0","160.0","1"
"steve reich","21","0","8","10913","0","1595.0","160.0","1"
"hannah arendt","21","0","8","10914","0","1595.0","160.0","1"
"arvo part","21","0","8","10915","0","1595.0","160.0","1"
"concerto for orchestra","21","0","8","10916","0","1595.0","160.0","1"
"jean nouvel","21","0","8","10917","0","1595.0","160.0","1"
"rothko chapel","21","0","8","10918","0","1595.0","160.0","1"
"eugene delacroix","21","0","8","10919","0","1595.0","160.0","1"
"carl orff","21","0","8","10920","0","1595.0","160.0","1"
"charles-camille saint-saens","21","0","8","10921","0","1595.0","160.0","1"
"guitar","21","0","8","10922","0","1595.0","160.0","1"
"eero saarinen","21","0","8","10923","0","1595.0","160.0","1"
"theodore roosevelt","21","0","8","10924","0","1595.0","160.0","1"
"jupiter","21","0","8","10925","0","1595.0","160.0","1"
"gustave caillebotte","21","0","8","10926","0","1595.0","160.0","1"
"degenerate art exhibition","21","0","8","10927","0","1595.0","160.0","1"
"republic of indonesia","21","0","8","10928","0","1595.0","160.0","1"
"eyes","21","0","8","10929","0","1595.0","160.0","1"
"parthenon","21","0","8","10930","0","1595.0","160.0","1"
"view of delft","21","0","8","10931","0","1595.0","160.0","1"
"overtures","21","0","8","10932","0","1595.0","160.0","1"
"man ray","21","0","8","10933","0","1595.0","160.0","1"
"beyond good and evil","21","0","8","10934","0","1595.0","160.0","1"
"franz schubert","21","0","8","10935","0","1595.0","160.0","1"
"serenade","21","0","8","10936","0","1595.0","160.0","1"
"postmodernism","21","0","8","10937","0","1595.0","160.0","1"
"drums","21","0","8","10938","0","1595.0","160.0","1"
"new orleans, louisiana","21","0","8","10939","0","1595.0","160.0","1"
"urine","21","0","8","10940","0","1595.0","160.0","1"
"theodore gericault","21","0","8","10941","0","1595.0","160.0","1"
"francis i of france","21","0","8","10942","0","1595.0","160.0","1"
"jules massenet","21","0","8","10943","0","1595.0","160.0","1"
"the diabelli variations","21","0","8","10944","0","1595.0","160.0","1"
"arnold schoenberg","21","0","8","10945","0","1595.0","160.0","1"
"sinfonietta","21","0","8","10946","0","1595.0","160.0","1"
"pianoforte","21","0","8","10947","0","1595.0","160.0","1"
"alexander the great","21","0","8","10948","0","1595.0","160.0","1"
"glass","21","0","8","10949","0","1595.0","160.0","1"
"nightingales","21","0","8","10950","0","1595.0","160.0","1"
"trains","21","0","8","10951","0","1595.0","160.0","1"
"filippo brunelleschi","21","0","8","10952","0","1595.0","160.0","1"
"the wainwright building","21","0","8","10953","0","1595.0","160.0","1"
"leonardo da vinci","21","0","8","10954","0","1595.0","160.0","1"
"erik satie","21","0","8","10955","0","1595.0","160.0","1"
"daphnis et chloe","21","0","8","10956","0","1595.0","160.0","1"
"gustav klimt","21","0","8","10957","0","1595.0","160.0","1"
"symphony of a thousand","21","0","8","10958","0","1595.0","160.0","1"
"edouard manet","21","0","8","10959","0","1595.0","160.0","1"
"le corbusier","21","0","8","10960","0","1595.0","160.0","1"
"john f. kennedy","21","0","8","10961","0","1595.0","160.0","1"
"the thieving magpie","21","0","8","10962","0","1595.0","160.0","1"
"casa mila","21","0","8","10963","0","1595.0","160.0","1"
"peacocks","21","0","8","10964","0","1595.0","160.0","1"
"four","21","0","8","10965","0","1595.0","160.0","1"
"john coolidge adams","21","0","8","10966","0","1595.0","160.0","1"
"weimar republic","21","0","8","10967","0","1595.0","160.0","1"
"bela bartok","21","0","8","10968","0","1595.0","160.0","1"
"knights","21","0","8","10969","0","1595.0","160.0","1"
"diego rodriguez de silva y velazquez","21","0","8","10970","0","1595.0","160.0","1"
"singing","21","0","8","10971","0","1595.0","160.0","1"
"jan van eyck","21","0","8","10972","0","1595.0","160.0","1"
"fritz lang","21","0","8","10973","0","1595.0","160.0","1"
"mirrors","21","0","8","10974","0","1595.0","160.0","1"
"richard strauss","21","0","8","10975","0","1595.0","160.0","1"
"watson and the shark","21","0","8","10976","0","1595.0","160.0","1"
"miles davis","21","0","8","10977","0","1595.0","160.0","1"
"six-day war","21","0","8","10978","0","1595.0","160.0","1"
"fountain of the four rivers","21","0","8","10979","0","1595.0","160.0","1"
"islamic republic of iran","21","0","8","10980","0","1595.0","160.0","1"
"steel","21","0","8","10981","0","1595.0","160.0","1"
"bassoon","21","0","8","10982","0","1595.0","160.0","1"
"learned helplessness","22","0","8","10983","0","1585.0","320.0","3"
"schizophrenia","22","0","8","10984","0","1585.0","320.0","3"
"abortion","22","0","8","10985","0","1590.0","240.0","2"
"attention","22","0","8","10986","0","1590.0","240.0","2"
"columbia university","22","0","8","10987","0","1590.0","240.0","2"
"daniel kahneman","22","0","8","10988","0","1590.0","240.0","2"
"pierre bourdieu","22","0","8","10989","0","1590.0","240.0","2"
"attitudes","22","0","8","10990","0","1590.0","240.0","2"
"lakoff","22","0","8","10991","0","1590.0","240.0","2"
"religion","22","0","8","10992","0","1590.0","240.0","2"
"play","22","0","8","10993","0","1590.0","240.0","2"
"attachment theory","22","0","8","10994","0","1590.0","240.0","2"
"symbols","22","0","8","10995","0","1590.0","240.0","2"
"reading","22","0","8","10996","0","1595.0","160.0","1"
"the theory of moral sentiments","22","0","8","10997","0","1595.0","160.0","1"
"germaine greer","22","0","8","10998","0","1595.0","160.0","1"
"bruno bettelheim","22","0","8","10999","0","1595.0","160.0","1"
"p","22","0","8","11000","0","1595.0","160.0","1"
"russia","22","0","8","11001","0","1595.0","160.0","1"
"commonwealth of australia","22","0","8","11002","0","1595.0","160.0","1"
"robert lucas","22","0","8","11003","0","1595.0","160.0","1"
"production functions","22","0","8","11004","0","1595.0","160.0","1"
"albert ellis","22","0","8","11005","0","1595.0","160.0","1"
"william","22","0","8","11006","0","1595.0","160.0","1"
"people's republic of china","22","0","8","11007","0","1595.0","160.0","1"
"stanley milgram","22","0","8","11008","0","1595.0","160.0","1"
"jean piaget","22","0","8","11009","0","1595.0","160.0","1"
"greek","22","0","8","11010","0","1595.0","160.0","1"
"charles wright mills","22","0","8","11011","0","1595.0","160.0","1"
"mountains","22","0","8","11012","0","1595.0","160.0","1"
"efficient markets hypothesis","22","0","8","11013","0","1595.0","160.0","1"
"interest rate","22","0","8","11014","0","1595.0","160.0","1"
"lev semyonovich vygotsky","22","0","8","11015","0","1595.0","160.0","1"
"william graham sumner","22","0","8","11016","0","1595.0","160.0","1"
"republic of poland","22","0","8","11017","0","1595.0","160.0","1"
"john maynard keynes","22","0","8","11018","0","1595.0","160.0","1"
"information asymmetry","22","0","8","11019","0","1595.0","160.0","1"
"the lonely crowd","22","0","8","11020","0","1595.0","160.0","1"
"empire","22","0","8","11021","0","1595.0","160.0","1"
"towards a new architecture","22","0","8","11022","0","1595.0","160.0","1"
"robert king merton","22","0","8","11023","0","1595.0","160.0","1"
"sigmund freud","22","0","8","11024","0","1595.0","160.0","1"
"taxes","22","0","8","11025","0","1595.0","160.0","1"
"canada","22","0","8","11026","0","1595.0","160.0","1"
"lev vygotsky","22","0","8","11027","0","1595.0","160.0","1"
"rationality","22","0","8","11028","0","1595.0","160.0","1"
"judges","22","0","8","11029","0","1595.0","160.0","1"
"joseph stiglitz","22","0","8","11030","0","1595.0","160.0","1"
"das kapital","22","0","8","11031","0","1595.0","160.0","1"
"the savage mind","22","0","8","11032","0","1595.0","160.0","1"
"joseph alois schumpeter","22","0","8","11033","0","1595.0","160.0","1"
"federal republic of germany","22","0","8","11034","0","1595.0","160.0","1"
"joseph","22","0","8","11035","0","1595.0","160.0","1"
"love","22","0","8","11036","0","1595.0","160.0","1"
"max weber","22","0","8","11037","0","1595.0","160.0","1"
"aspiration","22","0","8","11038","0","1595.0","160.0","1"
"azande","22","0","8","11039","0","1595.0","160.0","1"
"capital","22","0","8","11040","0","1595.0","160.0","1"
"power","22","0","8","11041","0","1595.0","160.0","1"
"edward burnett tylor","22","0","8","11042","0","1595.0","160.0","1"
"arabic","22","0","8","11043","0","1595.0","160.0","1"
"equilibrium","22","0","8","11044","0","1595.0","160.0","1"
"erving goffman","22","0","8","11045","0","1595.0","160.0","1"
"edward sapir","22","0","8","11046","0","1595.0","160.0","1"
"marcel mauss","22","0","8","11047","0","1595.0","160.0","1"
"university of chicago","22","0","8","11048","0","1595.0","160.0","1"
"robert emerson lucas, jr.","22","0","8","11049","0","1595.0","160.0","1"
"hawaii","22","0","8","11050","0","1595.0","160.0","1"
"algeria","22","0","8","11051","0","1595.0","160.0","1"
"totem and taboo","22","0","8","11052","0","1595.0","160.0","1"
"incest","22","0","8","11053","0","1595.0","160.0","1"
"civilization and its discontents","22","0","8","11054","0","1595.0","160.0","1"
"john kenneth galbraith","22","0","8","11055","0","1595.0","160.0","1"
"kenneth arrow","22","0","8","11056","0","1595.0","160.0","1"
"mediterranean sea","22","0","8","11057","0","1595.0","160.0","1"
"facing mount kenya","22","0","8","11058","0","1595.0","160.0","1"
"9/11 attacks","22","0","8","11059","0","1595.0","160.0","1"
"anthony giddens","22","0","8","11060","0","1595.0","160.0","1"
"copyright","22","0","8","11061","0","1595.0","160.0","1"
"susan sontag","22","0","8","11062","0","1595.0","160.0","1"
"the power elite","22","0","8","11063","0","1595.0","160.0","1"
"aggregate demand","22","0","8","11064","0","1595.0","160.0","1"
"conformity","22","0","8","11065","0","1595.0","160.0","1"
"time","22","0","8","11066","0","1595.0","160.0","1"
"transposons","22","0","8","11067","0","1595.0","160.0","1"
"cars","22","0","8","11068","0","1595.0","160.0","1"
"folklore","22","0","8","11069","0","1595.0","160.0","1"
"the feminine mystique","22","0","8","11070","0","1595.0","160.0","1"
"stress","22","0","8","11071","0","1595.0","160.0","1"
"the wretched of the earth","22","0","8","11072","0","1595.0","160.0","1"
"income inequality","22","0","8","11073","0","1595.0","160.0","1"
"objects","22","0","8","11074","0","1595.0","160.0","1"
"marshall mcluhan","22","0","8","11075","0","1595.0","160.0","1"
"anderson","22","0","8","11076","0","1595.0","160.0","1"
"carl rogers","22","0","8","11077","0","1595.0","160.0","1"
"karl marx","22","0","8","11078","0","1595.0","160.0","1"
"emotions","22","0","8","11079","0","1595.0","160.0","1"
"history","25","0","8","11080","0","1585.0","320.0","3"
"donald davidson","25","0","8","11081","0","1585.0","320.0","3"
"the sickness unto death","25","0","8","11082","0","1585.0","320.0","3"
"jean-jacques rousseau","25","0","8","11083","0","1590.0","240.0","2"
"baruch spinoza","25","0","8","11084","0","1590.0","240.0","2"
"david hume","25","0","8","11085","0","1590.0","240.0","2"
"walter benjamin","25","0","8","11086","0","1590.0","240.0","2"
"george berkeley","25","0","8","11087","0","1590.0","240.0","2"
"hilary putnam","25","0","8","11088","0","1590.0","240.0","2"
"john rawls","25","0","8","11089","0","1590.0","240.0","2"
"time","25","0","8","11090","0","1590.0","240.0","2"
"meditations on first philosophy","25","0","8","11091","0","1590.0","240.0","2"
"saul kripke","25","0","8","11092","0","1590.0","240.0","2"
"an essay concerning human understanding","25","0","8","11093","0","1590.0","240.0","2"
"vagueness","25","0","8","11094","0","1590.0","240.0","2"
"maurice merleau-ponty","25","0","8","11095","0","1590.0","240.0","2"
"isaiah berlin","25","0","8","11096","0","1590.0","240.0","2"
"heraclitus of ephesus","25","0","8","11097","0","1590.0","240.0","2"
"beauty","25","0","8","11098","0","1590.0","240.0","2"
"compatibilism","25","0","8","11099","0","1595.0","160.0","1"
"being and time","25","0","8","11100","0","1595.0","160.0","1"
"simone de beauvoir","25","0","8","11101","0","1595.0","160.0","1"
"the theory of moral sentiments","25","0","8","11102","0","1595.0","160.0","1"
"poland","25","0","8","11103","0","1595.0","160.0","1"
"john langshaw austin","25","0","8","11104","0","1595.0","160.0","1"
"gottfried wilhelm leibniz","25","0","8","11105","0","1595.0","160.0","1"
"abraham","25","0","8","11106","0","1595.0","160.0","1"
"rene descartes","25","0","8","11107","0","1595.0","160.0","1"
"david","25","0","8","11108","0","1595.0","160.0","1"
"immanuel kant","25","0","8","11109","0","1595.0","160.0","1"
"jacques derrida","25","0","8","11110","0","1595.0","160.0","1"
"willard van orman quine","25","0","8","11111","0","1595.0","160.0","1"
"martin heidegger","25","0","8","11112","0","1595.0","160.0","1"
"socrates","25","0","8","11113","0","1595.0","160.0","1"
"structure, sign, and play in the discourse of the human sciences""","25","0","8","11114","0","1595.0","160.0","1"
"oration on the dignity of man","25","0","8","11115","0","1595.0","160.0","1"
"dialogues concerning natural religion","25","0","8","11116","0","1595.0","160.0","1"
"thomas hobbes","25","0","8","11117","0","1595.0","160.0","1"
"meno","25","0","8","11118","0","1595.0","160.0","1"
"tractatus logico-philosophicus","25","0","8","11119","0","1595.0","160.0","1"
"the structure of scientific revolutions","25","0","8","11120","0","1595.0","160.0","1"
"karl raimund popper","25","0","8","11121","0","1595.0","160.0","1"
"charles sanders peirce","25","0","8","11122","0","1595.0","160.0","1"
"johann gottlieb fichte","25","0","8","11123","0","1595.0","160.0","1"
"elements of the philosophy of right","25","0","8","11124","0","1595.0","160.0","1"
"philosophy and the mirror of nature","25","0","8","11125","0","1595.0","160.0","1"
"dasein","25","0","8","11126","0","1595.0","160.0","1"
"meaning","25","0","8","11127","0","1595.0","160.0","1"
"herbert marcuse","25","0","8","11128","0","1595.0","160.0","1"
"moses mendelssohn","25","0","8","11129","0","1595.0","160.0","1"
"jean baudrillard","25","0","8","11130","0","1595.0","160.0","1"
"robert nozick","25","0","8","11131","0","1595.0","160.0","1"
"the imitation of christ","25","0","8","11132","0","1595.0","160.0","1"
"positivism","25","0","8","11133","0","1595.0","160.0","1"
"albert einstein","25","0","8","11134","0","1595.0","160.0","1"
"the sublime","25","0","8","11135","0","1595.0","160.0","1"
"france","25","0","8","11136","0","1595.0","160.0","1"
"filial piety","25","0","8","11137","0","1595.0","160.0","1"
"postmodernism","25","0","8","11138","0","1595.0","160.0","1"
"laughter","25","0","8","11139","0","1595.0","160.0","1"
"ernest nagel","25","0","8","11140","0","1595.0","160.0","1"
"jerry","25","0","8","11141","0","1595.0","160.0","1"
"the phenomenology of spirit","25","0","8","11142","0","1595.0","160.0","1"
"georg simmel","25","0","8","11143","0","1595.0","160.0","1"
"philosophical investigations","25","0","8","11144","0","1595.0","160.0","1"
"the second sex","25","0","8","11145","0","1595.0","160.0","1"
"word and object","25","0","8","11146","0","1595.0","160.0","1"
"porphyry of tyre","25","0","8","11147","0","1595.0","160.0","1"
"pain","25","0","8","11148","0","1595.0","160.0","1"
